"Barcode","Product Name"
"8961014015287","Lux Velvet 70g"
"8961014237375","Lux Velvet Glow Jasmine"
"8961014015300","Lux White 140g"
"8961014247671","Lux White 175g"
"8961014051940","Ponds Anti Pollution"
"8961014242591","Ponds Cold Cream 100ml"
"8961014242584","Ponds Cold Cream 55ml"
"8961014009583","Ponds Face Wash W/B 50g"
"8961014242133","Ponds Lotion Honey 100ml"
"8961014007640","Ponds Lotion T/V 100ml"
"8961014007657","Ponds Lotion T/V 200ml"
"8961014018226","Rafhan Bana Custard 275G"
"8961014018233","Rafhan Cornflour 275G"
"8961014020533","Rafhan Custard Strawbery 275g"
"8961014018240","Rafhan Icecream Powder Vanila 275g"
"8961014008432","Rafhan Jelly Bana 80G"
"8961014008425","Rafhan Jelly Mango 80G"
"8961014018219","Rafhan Mango Custard 275G"
"8961014018202","Rafhan Strawberry Custard 275G"
"8961014008487","Rafhan Strawbery Jelly 80gm"
"8961014018158","Rafhan Vanila Custard"
"8961014018196","Rafhan Vanila Custard 275g"
"8961014020496","Rafhan Vanila Custard 275G Orio Free"
"8961014242652","Sun Light 2 in 1 420g"
"8961014242669","Sun Light 2 in 1 420g"
"8961014247046","Sunlight Powder Fresh 850g"
"8961014247039","Sunlight Powder Jasmine 850g"
"8961014247053","Sunlight Powder Rose 850g"
"8961014236743","Sunsilk Anti Hair Fall 185ml"
"8961014247978","Sunsilk Black Shine 680ml"
"8961014003116","Sunsilk Black Shine 80ml"
"8961014015669","Sunsilk Conditioner A/B 180ml"
"8961014003949","Sunsilk Conditioner Black 180ml"
"8961014009439","Sunsilk Conditioner L&H"
"8961014003963","Sunsilk Conditioner T/L 180ml"
"8961014248050","Sunsilk Hairfall Solution 680ml"
"8961014247985","Sunsilk Long & Healthy 380ml"
"8961014245028","Sunsilk Natural 185ml"
"8961014247992","Sunsilk Refresh 380ml"
"8961014247930","Sunsilk Shampoo"
"8961014247916","Sunsilk Shampoo 185mlT/L"
"8961014235494","Sunsilk Shampoo 4.5ml"
"8961014235500","Sunsilk Shampoo 4.5ml"
"8961014235258","Sunsilk Shampoo 5ml"
"8961014245035","Sunsilk Shampoo AHF 185ml"
"8961014248005","Sunsilk Shampoo AHF 380ml"
"8961014248029","Sunsilk Shampoo Black 380ml"
"8961014247893","Sunsilk Shampoo H/F 185ml"
"8961014248043","Sunsilk Shampoo H/F 380ml"
"8961014243406","Sunsilk Shampoo L/H 80ml"
"8961014248036","Sunsilk Thick & Long"
"8961014248012","Sunsilk Thick & Long 680ml"
"8961014236620","Sunslik Shampoo A/D 185ml"
"8961014247923","Sunslik Shampoo Black 185ml"
"8961014018455","Supreme 190g"
"8961014020564","Supreme 190g"
"8961014021936","Supreme Tea Sv 15"
"8961014248807","Surf Excel 20% Extra"
"8961014236637","Surf Excel 2Kg"
"8961014237634","Surf Excel 2kg"
"8961014236682","Surf Excel 35gm"
"8961014237535","Surf Excel CP 550g 10%"
"8961014236651","Surf Excel Powder 1kg"
"8961014236668","Surf Excel Powder 500g"
"8961014236705","Surf Excel Rs50"
"8961014243468","Tresemme Colour Revitalise 160ml"
"8961014242379","Tresemme Keratin Smooth 160ml"
"8961014242430","Tresemme Protein Thicknes 370ml"
"8961014243482","Tresemme Shampoo C/R 170ml"
"8961014242348","Tresemme Shampoo K/S 170ml"
"8961014243475","Tressemme Color Revitalise 370ml"
"8961014003376","Vaseline Lotion C/G 100ml"
"8961014003383","Vaseline Lotion Coco 200ml"
"8961014235883","Vaseline Lotion D/R 200ml"
"8961014002836","Vaseline Lotion HWL 100ml"
"8961014242744","Vim Dishwash Bar 80g"
"8961014245592","Vim Lemon 100g"
"2781","Vim Lemon Rs20"
"8961014242713","Vim Powder 400g"
"8961014242737","Vim Powder 790g"
"8961014243222","Vim Powder BTL 430g"
"0005","Aata Fine 5Kg Danedar"
"631583205256","Mumtaz Margarine 250g"
"631583205133","Mumtaz Margarine 500g"
"8964000821923","Soan Papdi 125g"
"8964002234479","Ehtimam C/Oil 900ml"
"1655","Podina Sharbat"
"2316","Toot Siah Plus 120ml"
"8850477001336","Mano Cat Food 450g"
"8858439004012","Mano Cat Food Beef&Veg"
"8858439004036","Mano Cat Food Chicken 450G"
"8850477001114","Mano Cat Sea Food"
"705632490006","Malka Bombay Biryani Masala"
"705632490150","Malka Chaat Masala 50g"
"705632493120","Malka Garam Masala Pwdr Rs20"
"705632495025","Malka Red Chili Pwdr Rs20"
"8964000008102","Vital Tea 190g"
"8964000008089","Vital Tea 190g Pkt"
"8964000008027","Vital Tea 475g Pkt"
"8964000008003","Vital Tea 950g Pkt"
"8964000008119","Vital Tea 95g"
"8964000008034","Vital Tea Jar 425g"
"8964000818169","Vital Chiffon Feel Soap"
"8964000818657","Vital Deep Cleansing"
"8964000818671","Vital Fruity Soap Grape"
"8964000818725","Vital Fruity Soap Lemon"
"8964000818732","Vital Fruity Soap Tropical"
"8964000818077","Vital Lemon & Tea Extract"
"8964000818039","Vital Revitalizing Beauty Soap"
"8964001525998","Giggly Filly RS 20"
"8964000786987","Giggly Twisto RS 20"
"8964001525981","Gigly Eclairs RS20"
"8964001525264","Marios Big Elbow Macaroni 400g"
"8964001529798","Marios Colour Vermicelli 180g"
"8964001525301","Marios Elbow Macaroni 400g"
"8964001525271","Marios Fusilli Macaroni 400g"
"8964001529279","Marios Pasta Achari 250g"
"8964001525295","Marios Pasta Twisted 400g"
"8964001525691","Marios Qeema Macroni 250g"
"8964001525363","Marios Shell Macraroni 400g"
"8964001525370","Marios Spaghetti 450g"
"8964001529194","Marios Tika Macroni 250g"
"9780201379204","Fauji Banaspati 1Kg"
"9780201379105","Fauji Cooking OIL 1L P"
"8961014003703","Walls Almond Crunch Tub"
"8961014051599","Walls Badami & Strawbery Bkt"
"8961014004595","Walls Big Slice Rs 40"
"8961014017779","Walls Bubble Gum"
"8961014051605","Walls Caramel & Choco Bkt"
"8961014017328","Walls Carnetto Fantasy Disc"
"8961014009149","Walls Chaunsa Mango"
"8961014008357","Walls Chaunsa Mango"
"8961014018486","Walls Choco Bar Rs 25"
"8961014051186","Walls Chocolate 1L"
"8961014017083","Walls Chocolate Half"
"8961014021714","Walls Chocolate Vanila Mini"
"8961014021424","Walls Cornetto Brownie Disc"
"8961014014242","Walls Cornetto Classico"
"8961014014228","Walls Cornetto Double Chocolate"
"8961014021400","Walls Cornetto Double Chocolate"
"8961014014198","Walls Cornetto Flirty Berry"
"8961014018493","Walls Cornetto Mini Choco"
"8961014014204","Walls Cornetto Pop Cone"
"8961014017564","Walls DoNut"
"8961014021509","Walls Double Trouble Ice cream"
"8961014017571","Walls Feast Chocolate"
"8961014017748","Walls Jet Sport  Mango"
"8961014021523","Walls Khoya Kulfi"
"8961014017922","Walls King Kulfa 1/2L"
"8961014017908","Walls King Kulfa 1L"
"8961014051582","Walls King Kulfa Bkt"
"8961014004922","Walls Magnum Almond"
"8961014002768","Walls Magnum Classic"
"8961014050530","Walls Mango Cup"
"8961014019520","Walls Mango Tango"
"8961014017717","Walls Mango Vanila Tub"
"8961014017359","Walls Moo Cup"
"8961014017595","Walls Moo Padle Pop"
"8961014051896","Walls Paddle Pop Vanila"
"8961014008692","Walls Paddlepop Patakha"
"8961014012842","Walls Sandwitch Vanila Chocolate"
"8961014019988","Walls Solero Red Fruits"
"8961014051179","Walls Strawbery One"
"8961014065510","Walls Tutti Frutti"
"8961014065565","Walls Vanilla 1L"
"8961014017076","Walls Vanilla Clasic"
"8961014050547","Walls Vanilla Cup"
"8964001050667","Baby G Vipes 72pc"
"8964001049425","Baby-G Diapers 2 Small 96p"
"8964001049432","Baby-G Diapers 3 Med 88p"
"8964001049449","Baby-G Diapers 4 L 80p"
"85421114144411","Black Mask Skin Blush"
"11238300","Due Beauty Cream"
"5842109854123","Faiza Beauty Cream"
"5614865174568","MotherDay Diapers 4Large 42pc"
"5318563143634","Motherday Diapers M48pc"
"1441861655418","Motherday Diapers S 54pc"
"8542111414441","Multani Mitti Skin Blush"
"8964000888018","Reetha Hair Color 43 No"
"8964001048633","Safa Care Adult Wipes 50Pc"
"8964001076131","Stillmans Blossom Absorment Jelly"
"8964001076315","Stillmans Milk & Honey Jelly"
"8964001076148","Stillmans Petroleum Jelly 100gm"
"8964001076056","Stilmans Fairness Cream 28g"
"8964001076087","Stilmans Freckle Cream 28g"
"6291101522360","Touchme Shaving Cream small"
"8964000139851","123 Diapers 3 Med 64p"
"8964000139875","123 Diapers 5 Jun 48Pcs"
"8964000139813","123 Diapers Eco 3Med 16p"
"8964000139868","123 diapers Mega 4 large 56p"
"8964000139707","Abc Diaper 1NB 20Pc"
"8964000139561","Abc Diaper 2 Small 72 Pcs"
"8964000139394","Abc Diaper 3 Med 32pc"
"8964000139004","Abc Diaper 3M 16Pc"
"8964000139509","Abc Diaper 3Med 4Pc"
"8964000139400","Abc Diaper 4L 28 Pc"
"8964000139516","Abc Diaper 4Large 4Pc"
"8964000139035","Abc Diaper 5J 12Pc"
"8964000139523","Abc Diaper 5Jnr 3Pc"
"8964000139417","Abc Diaper 5Jun 24Pc"
"8964000139486","Abc Diaper N/B 5Pc"
"8964000139387","Abc Diaper Small 36pc"
"8964000139493","ABC Diaper Small 4Pc"
"8964000139028","ABC Diapers 2 Small 18pcs"
"8964000139578","Abc Diapers 3Med 64Pcs"
"8964000139011","ABC Diapers 4 Large 14pcs"
"8964000139585","ABC Diapers 4 Large56 P"
"8964000139592","Abc Diapers 5Jun 48Pc"
"8964000139271","Dentist Brush"
"8964000139134","Dentist Tooth Brush Hard"
"8964001188186","Whistlez Butter Cookies Rs5"
"8964001189206","Whistlez Cake Rusk 20"
"8964001189299","Whistlez Cake Rusk Gold Rs 10"
"8964001188124","Whistlez Cake Rusk Rs10"
"8964001189312","Whistlez Chocolate Biscuit Rs10"
"8964001188858","Whistlez Herb Crackers Rs5"
"8964001188827","Whistlez Herc Cracker Rs20"
"8964001188100","Whistlez Jolly Jam"
"8964001188872","Whistlez Jolly Jam Org"
"8964001189350","Whistlez Orange Biscuit Rs10"
"8964001188032","Whistlez Peanut Cookies"
"8964001189282","Whistlez Peanut Cookies Rs20"
"8964001188056","Whistlez Peanut Cookies Rs5"
"8964001188001","Whistlez Suji Cookies"
"8964001188018","Whistlez Suji Cookies"
"8964001188506","Whistlez Wafer Choco"
"8964001188773","Whistlez Wafer Mango"
"8964001188544","Whistlez Wafer Orange"
"8964001188520","Whistlez Wafer Strawbery"
"8964001188940","Whistlez Zeera Kalonji"
"8964001188957","Whistlez Zeera Kalonji Rs20"
"8964001188933","Whistlez Zeera Kalonji Rs5"
"8964000708439","Kinza Iodized Salt 800g"
"0062","Brush Broom B"
"0063","BrushToilet Double A"
"0069","Gutter Pump Large"
"0070","Gutter Pump Small"
"0055","Wiper Fish A"
"3217","Wiper Fish B"
"3213","Wiper Flora"
"0056","Wiper Medium A"
"3216","Wiper Nagina"
"3215","Wiper Pipe Slim"
"0053","Wiper PVC Special"
"0054","Wiper Rubber"
"3214","Wiper Steel"
"6291101520199","Natural Balm Herbal"
"6291101522162","Woodwards Gripe Water"
"8964000062432","Choco Bliss Crave Dark 200g"
"8964000062456","Choco Bliss Crave Milky200g"
"8964000062388","Choco Bliss Hazelnut 350g"
"8964000062913","Crave Coco Powder 100g"
"8964000062906","Crave Coco Powder 50g"
"8964000061121","Young Mayonnaise 1Ltr"
"8964000061688","Youngs Chicken Spread 100ml"
"8964000061534","Youngs Chicken Spread 200ML"
"8964000061541","Youngs Chicken Spread 500ml"
"8964000062654","Youngs Chicken Spread Fajita 200ml"
"8964000062661","Youngs Chicken Spread Fajita 500ml"
"8964000062395","Youngs Choco Bliss Milky 350g"
"8964000061725","Youngs Chocolaty Spread 170g"
"8964000061701","Youngs Chocolaty Spread 360g"
"8964000061459","Youngs Creamy & Salted 1L"
"8964000061442","Youngs Creamy Mayonnaise 200ML"
"8964000061435","Youngs Creamy Mayonnaise 500ML"
"8964000061732","Youngs Honey Bottle 170g"
"8964000061763","Youngs Honey Pouch 200ML"
"8964000061169","Youngs Mayonnaise 100ml"
"8964000061107","Youngs Mayonnaise 200ml"
"8964000061114","Youngs Mayonnaise 500ml"
"0159","Rice Basm Ponran 1Kg"
"0161","Rice Basm Ponran 2Kg"
"0160","Rice Basm Ponran 5Kg"
"0045","Rice White 1Kg"
"0047","Rice White 2Kg"
"0046","Rice White 500g"
"0048","Rice White 5Kg"
"0017","Shakar 1Kg"
"0019","Shakar 250g"
"0018","Shakar 500g"
"0001","Sugar  Kg"
"8961100022861","Capri Moisturising 4+1Free"
"8961100022557","Capri Refreshing 130g"
"8961100022533","Capri Soap H/M 135g"
"8961100023257","Capri V/O 140gX3 save R30"
"8961100022175","Opal Antibacterial Soap"
"8961100022694","Opal Beauty Soap VP"
"8697659216054","Cobra Air Freshner Blue 300ml"
"8697659216085","Cobra Air Freshner Green 300ml"
"2000000382494","Cobra Air Freshner Rome 300ml"
"8692641011303","Cobra Air Freshner Zurich 300ml"
"8692641006767","Cobra Insect Killer 400ml"
"8692641005395","Cobra Insect Killer 500ml"
"0004","Aata Janda  D/S 20KG"
"9202134533305","Knight Rider Tester"
"8964000039830","Sufi Safon Dish Liquid 475ml"
"8964000146651","Tarang 225 ml"
